-0.468,-0.396,-0.215,-0.188,-0.298,-0.081,-0.008,0.51,0.362,0.467,0.831,0.446,0.275,0.266,3.843,1.071
-0.445,-0.422,-0.377,-0.227,-0.078,-0.223,-0.01,0.05,0.237,0.104,0.455,0.852,0.556,0.833,0.642,1.136
-0.454,-0.331,-0.347,-0.238,-0.202,-0.011,-0.152,0.012,0.143,0.672,0.191,0.486,0.817,1.087,0.852,1.825
-0.33,-0.382,-0.192,-0.148,-0.139,-0.113,0.791,0.161,0.073,0.295,0.779,0.197,0.188,1.175,0.736,0.539
-0.402,-0.326,-0.424,-0.059,-0.251,0.227,0.135,-0.025,0.082,0.145,0.949,0.681,0.641,0.599,0.821,0.672
-0.454,-0.317,-0.299,-0.216,-0.299,-0.168,-0.052,0.009,0.058,0.662,0.236,0.213,0.233,0.542,0.726,0.927
-0.447,-0.39,-0.3,-0.12,-0.119,-0.032,-0.098,0.018,0.124,0.07,0.085,0.757,0.315,0.399,0.441,2.457
-0.361,-0.424,-0.33,-0.194,-0.188,-0.036,0.352,0.153,0.66,0.16,0.156,0.308,0.613,0.249,0.318,1.248
-0.465,-0.427,-0.384,-0.267,-0.279,0.108,-0.113,0.096,0.129,0.999,0.903,0.954,0.286,0.242,1.975,0.839
-0.464,-0.467,-0.2,-0.395,-0.298,-0.058,0.002,0.036,0.099,0.345,0.332,0.574,0.961,0.552,0.694,0.868
-0.412,-0.459,-0.37,-0.28,-0.119,-0.13,0.078,0.267,0.144,0.184,0.263,0.938,0.173,0.656,0.659,0.928
-0.294,-0.273,-0.364,-0.177,-0.161,-0.042,0.136,0.166,0.279,0.088,0.254,0.349,1.132,1.138,1.436,1.523
-0.432,-0.393,-0.243,-0.237,-0.077,-0.048,-0.198,0.346,0.571,0.118,0.087,1.237,0.506,0.346,0.439,1.234
-0.409,-0.389,-0.456,-0.212,-0.11,-0.158,-0.032,0.081,0.128,0.395,0.377,0.305,1.766,0.744,0.184,1.146
-0.389,-0.414,-0.27,-0.163,-0.128,-0.068,0.041,0.078,0.471,0.136,0.131,1.339,0.28,0.222,1.318,0.379
-0.368,-0.315,-0.319,-0.24,-0.167,-0.093,0.014,0.039,0.163,0.171,0.487,0.522,0.828,0.476,0.463,2.754
-0.314,-0.449,-0.389,-0.282,-0.155,-0.023,-0.134,0.233,0.103,0.207,0.58,0.391,0.264,0.867,0.325,0.357
-0.43,-0.356,-0.388,-0.157,-0.154,0.053,0.005,0.095,0.63,0.132,0.937,0.224,1.366,0.663,0.872,1.913
-0.478,-0.364,-0.33,-0.197,-0.208,0.094,0.118,0.032,0.156,0.138,0.924,0.385,0.287,0.416,0.587,0.341
-0.475,-0.39,-0.346,-0.22,-0.374,-0.075,-0.048,0.028,0.565,0.436,0.346,0.191,0.207,0.25,1.53,0.358
-0.407,-0.394,-0.402,-0.228,-0.114,-0.092,-0.039,-0.003,1.023,0.116,0.418,0.233,0.179,0.43,0.423,0.451
-0.476,-0.387,-0.296,-0.26,-0.103,-0.049,0.005,0.035,0.36,0.169,0.159,0.909,1.181,0.281,0.812,0.724
-0.417,-0.305,-0.322,-0.378,-0.147,0.062,-0.008,-0.03,0.138,0.145,0.809,1.719,0.321,0.236,0.746,0.623
-0.471,-0.428,-0.315,-0.164,-0.126,0.005,-0.236,0.075,0.045,-0.04,0.806,0.256,0.803,0.376,0.47,0.423
-0.378,-0.421,-0.366,-0.118,-0.131,-0.058,-0.072,0.076,0.113,0.566,0.727,0.408,0.361,0.712,0.214,2.057
-0.475,-0.335,-0.185,-0.288,0.12,-0.024,-0.007,0.132,0.282,0.131,0.333,0.245,1.337,0.433,1.781,3.591
-0.451,-0.393,-0.235,-0.135,-0.148,-0.051,0.087,0.112,0.123,0.312,0.167,0.32,0.246,0.794,1.935,0.371
-0.469,-0.324,-0.413,-0.226,-0.269,-0.06,0.145,0.057,0.152,1.371,0.077,0.147,0.666,0.75,0.567,0.391
-0.454,-0.46,-0.264,-0.283,-0.111,0.086,-0.063,0.053,-0.004,0.138,0.135,0.209,0.259,0.505,0.574,0.605
-0.457,-0.41,-0.275,-0.243,-0.044,-0.082,-0.015,0.493,0.172,0.125,0.084,0.241,0.585,0.826,0.301,1.27
-0.401,-0.377,-0.3,-0.175,-0.079,-0.271,0.12,0.032,0.086,0.386,0.19,0.35,1.26,0.487,1.642,0.747
-0.408,-0.369,-0.204,-0.273,-0.184,-0.064,-0.187,0.066,0.016,-0.016,0.104,0.457,0.396,1.173,0.824,0.603
-0.447,-0.433,-0.367,-0.322,-0.191,-0.086,-0.007,0.1,0.148,0.12,0.237,0.241,0.294,0.56,0.602,0.429
-0.475,-0.331,-0.158,-0.161,-0.238,-0.124,-0.002,0.116,0.112,0.103,0.26,0.318,0.86,0.28,1.302,0.707
-0.41,-0.401,-0.301,-0.156,-0.09,-0.07,-0.006,0.01,0.104,0.129,0.495,0.208,0.839,0.747,1.007,3.801
-0.355,-0.403,-0.369,-0.155,-0.169,0.003,0.144,0.457,0.144,0.394,0.183,0.173,0.218,0.286,1.509,1.561
-0.359,-0.322,-0.461,-0.22,0.004,-0.186,-0.169,-0.033,0.101,0.155,0.198,0.187,0.868,0.408,0.348,0.235
-0.395,-0.366,-0.393,0.017,-0.106,-0.024,-0.053,0.145,0.004,0.135,0.536,0.316,0.151,0.65,0.363,3.909
-0.384,-0.341,-0.316,-0.193,-0.036,-0.012,-0.01,0.527,0.182,0.113,0.185,0.929,1.001,0.352,0.437,1.099
-0.466,-0.239,-0.237,-0.276,-0.298,-0.051,0.232,0.072,0.287,0.128,0.217,0.415,0.149,1.286,0.801,0.487
-0.456,-0.328,-0.169,-0.257,-0.054,0.013,0.045,0.161,0.091,0.144,0.138,0.202,0.348,0.497,0.85,0.283
-0.419,-0.395,-0.403,-0.14,-0.124,-0.008,0.04,0.06,0.228,0.083,0.193,0.36,0.419,0.262,0.575,0.804
-0.466,-0.244,-0.454,-0.104,-0.225,-0.083,-0.014,0.145,0.147,1.166,0.425,0.203,0.711,0.881,0.977,1.208
-0.442,-0.453,-0.341,-0.216,-0.314,-0.057,-0.002,-0.02,0.129,0.152,0.324,0.186,0.491,0.307,0.272,0.89
-0.478,-0.43,-0.261,-0.345,-0.232,0.268,0.015,0.107,0.126,0.153,0.443,0.346,1.822,0.582,1.205,0.169
-0.461,-0.417,-0.364,-0.204,-0.081,0.368,-0.116,0.071,0.04,0.165,0.273,0.398,0.284,2.142,0.641,2.711
-0.458,-0.433,-0.266,-0.175,0.013,0.505,0.015,0.064,0.08,0.296,0.467,1.143,0.532,0.644,0.294,1.609
-0.331,-0.471,-0.131,-0.185,-0.133,0.001,-0.018,0.068,0.062,0.211,0.535,0.742,0.389,1.063,0.441,0.457
-0.425,-0.448,-0.275,-0.18,-0.24,-0.063,-0.082,0.703,0.06,0.196,0.251,1.441,0.405,0.209,0.318,0.665
-0.4,-0.43,-0.286,-0.174,-0.117,-0.164,-0.022,-0.066,0.147,0.164,1.378,0.403,1.001,1.275,0.38,0.994
-0.37,-0.43,-0.203,-0.268,-0.135,-0.063,0.089,0.344,0.062,0.644,0.65,0.265,0.247,1.136,0.425,1.749
-0.468,-0.434,-0.392,-0.106,-0.136,-0.22,0.098,0.059,0.148,0.211,0.183,0.278,0.289,0.702,0.595,1.663
-0.383,-0.425,-0.425,-0.28,0.07,0.588,-0.022,0.068,0.352,0.142,1.975,0.155,0.277,1.022,1.116,0.473
-0.421,-0.405,-0.402,-0.289,-0.17,-0.063,0.011,0.076,0.179,0.148,0.428,0.204,0.521,1.588,0.341,0.354
-0.47,-0.441,-0.165,-0.066,-0.238,-0.006,-0.189,0.072,0.608,0.295,0.185,0.424,0.253,0.594,1.368,0.29
-0.429,-0.433,-0.452,-0.199,-0.172,-0.153,0.03,0.075,0.141,0.177,0.159,0.538,2.247,1.28,0.301,0.363
-0.373,-0.309,-0.364,-0.218,-0.107,0.015,0.367,0.108,0.114,0.715,0.314,0.132,0.909,2.579,1.226,1.69
-0.439,-0.357,-0.26,-0.173,-0.117,-0.14,0.005,-0.001,0.329,0.353,0.168,0.255,0.34,0.34,0.246,0.408
-0.476,-0.322,-0.248,0.491,-0.048,-0.068,-0.04,0.44,0.179,0.393,0.171,0.42,1.029,0.284,0.491,1.394
-0.464,-0.355,0.012,-0.23,-0.175,-0.003,0.014,-0.033,0.67,0.182,0.144,0.863,0.565,0.504,0.282,0.627
-0.408,-0.308,-0.331,-0.292,-0.163,-0.098,0.066,0.518,0.055,0.221,0.245,1.47,0.281,0.774,0.421,2.625
-0.427,-0.437,-0.248,-0.253,-0.265,-0.041,0.222,0.09,0.079,0.058,0.243,0.901,0.939,0.501,2.882,0.965
-0.481,-0.449,-0.421,-0.212,-0.19,0.102,0.007,0.031,0.028,0.175,0.153,0.313,0.769,0.387,0.492,0.853
