-0.49999999,-0.39999999,-0.29999999,-0.19999998999999996,-0.09999998999999998,1e-08,0.10000001000000008,0.20000001000000006,0.30000001000000004,0.40000001,0.50000001,0.6000000100000001,0.7000000100000002,0.8000000100000001,0.9000000100000002,1.00000001
-0.457,-0.457,-0.25,-0.347,-0.15,0.224,0.016,0.045,0.387,0.275,0.503,0.742,0.588,0.614,0.688,1.278
-0.469,-0.431,-0.35,-0.375,-0.079,0.116,0.144,0.218,-0.034,0.32,0.504,0.867,0.548,0.579,0.975,1.225
-0.429,-0.43,-0.406,-0.384,-0.181,0.149,0.132,0.198,0.531,0.651,0.523,0.69,0.505,0.802,0.739,1.251
-0.376,-0.329,-0.38,-0.166,-0.235,0.029,0.225,0.25,0.282,0.438,0.443,0.499,0.67,0.886,0.78,1.042
-0.417,-0.435,-0.288,-0.268,-0.205,-0.067,0.163,0.227,0.34,0.335,0.395,0.429,0.324,1.071,0.934,1.132
-0.476,-0.454,-0.351,-0.105,-0.101,-0.152,0.152,0.044,0.398,0.186,0.505,0.747,0.714,0.567,0.807,0.89
-0.477,-0.304,-0.219,-0.362,-0.281,-0.076,0.186,0.185,0.503,0.364,0.735,0.44,0.383,0.904,1.072,1.103
-0.452,-0.335,-0.396,-0.339,-0.088,0.12,0.085,0.34,0.251,0.538,0.406,0.671,0.543,0.484,0.562,1.332
-0.439,-0.439,-0.224,-0.424,-0.13,0.077,0.117,0.27,0.247,0.548,0.539,0.692,0.735,1.011,0.819,1.334
-0.423,-0.455,-0.434,-0.214,-0.289,-0.222,0.105,0.143,0.328,0.457,0.6,0.658,0.829,0.504,0.917,0.864
-0.475,-0.438,-0.251,-0.138,-0.096,-0.044,0.157,0.242,0.527,0.379,0.501,0.639,0.487,0.879,0.904,1.006
-0.449,-0.454,-0.197,-0.221,-0.167,-0.091,0.33,0.094,0.233,0.565,0.708,0.456,0.76,0.704,0.973,0.96
-0.423,-0.472,-0.211,-0.175,-0.048,-0.111,0.247,0.116,0.456,0.186,0.155,0.515,0.849,0.741,0.928,1.208
-0.469,-0.443,-0.263,-0.18,-0.165,-0.141,0.082,0.242,0.256,0.326,0.537,0.796,0.555,0.899,1.358,0.868
-0.35,-0.45,-0.264,-0.213,-0.251,-0.298,0.119,0.016,0.16,0.454,0.35,0.328,0.943,1.078,0.806,1.0
-0.41,-0.438,-0.392,-0.05,-0.019,-0.155,-0.083,0.415,0.304,0.184,0.708,0.464,0.376,0.734,1.103,1.377
-0.398,-0.368,-0.322,-0.091,-0.333,0.18,0.012,0.032,0.281,0.366,0.551,0.526,0.655,0.755,0.959,1.104
-0.434,-0.389,-0.259,-0.223,-0.087,0.223,0.211,0.184,0.208,0.126,0.703,0.713,0.52,1.185,0.787,1.201
-0.409,-0.405,-0.357,-0.364,-0.093,-0.074,0.196,-0.138,0.277,0.331,0.364,0.735,0.978,0.647,1.295,1.243
-0.466,-0.466,-0.286,-0.268,-0.184,-0.013,0.153,0.036,0.308,0.575,0.44,0.533,0.86,0.638,1.1,0.688
-0.467,-0.42,-0.403,-0.128,-0.233,0.041,0.009,-0.089,0.287,0.449,0.196,0.585,0.509,0.799,0.904,0.862
-0.449,-0.315,-0.324,-0.334,-0.113,0.003,-0.046,0.152,0.389,0.264,0.606,0.846,0.698,0.857,1.017,0.973
-0.46,-0.313,-0.394,-0.189,-0.121,0.024,-0.016,0.11,0.623,0.428,0.678,0.969,0.759,0.925,0.891,0.533
-0.441,-0.457,-0.286,-0.084,0.011,-0.08,0.25,0.066,0.294,0.325,0.575,0.769,0.741,0.666,0.645,0.835
-0.416,-0.299,-0.296,-0.159,-0.302,-0.017,0.254,0.003,0.33,0.646,0.337,0.597,0.687,0.526,0.951,0.767
-0.446,-0.386,-0.17,-0.079,0.151,0.129,-0.09,0.044,0.26,0.401,0.676,0.508,0.444,1.018,0.695,0.831
-0.469,-0.46,-0.292,-0.229,-0.152,0.054,0.09,0.326,0.14,0.49,0.378,0.913,0.346,0.666,0.719,1.292
-0.477,-0.387,-0.308,-0.186,-0.041,0.172,-0.049,0.33,0.148,0.488,0.498,0.15,0.653,0.89,1.09,0.744
-0.444,-0.35,-0.203,-0.312,-0.127,0.112,0.21,0.074,0.362,0.463,0.331,0.361,1.072,0.681,0.861,0.89
-0.448,-0.429,-0.463,-0.391,-0.144,0.022,-0.013,0.233,0.28,0.391,0.521,0.512,0.943,0.561,0.898,0.824
-0.457,-0.466,-0.416,-0.238,-0.014,0.098,0.284,0.248,0.483,0.416,0.609,0.523,0.589,0.96,0.62,0.873
-0.473,-0.361,-0.34,-0.431,-0.001,-0.016,0.138,0.335,0.479,0.393,0.578,0.093,0.901,0.985,0.807,0.847
-0.471,-0.42,-0.384,-0.36,-0.168,-0.11,-0.01,0.526,0.285,0.304,0.66,0.554,0.737,0.782,1.139,0.902
-0.436,-0.315,-0.313,-0.194,-0.043,0.094,0.191,0.17,0.497,0.414,0.714,0.753,0.72,0.944,1.122,0.961
-0.452,-0.408,-0.299,-0.119,-0.105,-0.118,0.202,0.226,0.354,0.363,0.204,0.753,0.89,0.779,1.289,0.921
-0.335,-0.375,-0.171,-0.244,-0.117,-0.237,0.004,0.211,0.441,0.627,0.714,0.839,0.525,0.767,0.633,0.97
-0.474,-0.441,-0.392,-0.289,0.06,0.02,0.143,0.168,0.379,0.508,0.885,0.745,0.708,0.695,0.443,1.221
-0.472,-0.345,-0.231,-0.384,0.112,0.051,0.021,0.176,0.281,0.323,0.325,0.326,0.61,0.802,0.713,0.779
-0.452,-0.371,-0.426,-0.269,-0.316,0.006,0.136,0.122,0.158,0.23,0.538,0.589,0.414,0.851,0.802,1.389
-0.476,-0.467,-0.319,-0.064,0.003,0.139,0.341,0.164,0.183,0.34,0.303,0.562,0.606,0.884,1.011,0.858
-0.468,-0.273,-0.212,-0.365,-0.051,-0.01,-0.101,0.196,0.28,0.514,0.653,0.667,0.782,1.035,0.61,0.571
-0.468,-0.347,-0.395,-0.172,-0.151,0.128,0.217,0.045,0.437,0.251,0.547,0.735,0.552,0.619,0.585,1.0
-0.477,-0.407,-0.318,-0.236,-0.046,-0.11,0.037,0.142,0.169,0.6,0.496,0.99,0.533,0.809,0.774,1.104
-0.454,-0.245,-0.432,-0.257,-0.129,-0.119,0.095,0.547,-0.039,0.303,0.528,0.815,1.002,0.823,1.064,1.032
-0.435,-0.464,-0.432,-0.137,-0.227,0.151,0.19,0.12,0.385,0.384,0.478,0.528,0.475,0.781,1.154,1.09
-0.454,-0.285,-0.457,-0.36,-0.094,0.094,-0.053,0.36,0.455,0.372,0.491,0.517,0.952,0.667,0.992,0.894
-0.468,-0.462,-0.36,-0.424,-0.004,0.131,0.126,0.327,0.362,0.691,0.23,0.38,0.306,0.792,0.933,1.213
-0.453,-0.391,-0.427,-0.273,-0.176,-0.088,-0.102,0.306,0.375,0.484,0.517,0.404,0.671,0.604,0.729,1.025
-0.477,-0.351,-0.24,-0.062,-0.03,-0.071,0.084,0.134,0.256,0.345,0.373,0.358,0.502,0.771,0.517,0.585
-0.433,-0.4,-0.206,-0.222,-0.206,0.067,0.099,0.044,0.315,0.5,0.859,0.757,0.786,0.808,0.576,1.578
-0.467,-0.392,-0.345,-0.474,-0.206,-0.0,0.001,0.154,0.377,0.465,0.303,0.559,0.641,0.7,0.936,1.124
-0.463,-0.447,-0.096,-0.263,0.01,0.001,0.101,0.165,0.11,0.224,0.279,0.589,0.664,0.929,1.225,0.878
-0.435,-0.338,-0.332,-0.013,-0.103,0.136,0.14,0.144,0.219,0.488,0.599,0.668,0.887,0.743,0.649,0.648
-0.466,-0.459,-0.347,-0.334,0.052,0.034,0.223,0.262,0.53,0.434,0.688,0.716,0.895,0.777,0.812,1.009
-0.483,-0.463,-0.362,-0.144,-0.184,0.064,0.082,-0.007,0.185,0.292,0.31,0.66,0.746,1.062,0.42,0.729
-0.451,-0.36,-0.193,-0.213,-0.097,-0.065,-0.023,-0.018,0.34,0.208,0.56,0.762,0.795,0.681,1.086,0.929
-0.454,-0.36,-0.384,-0.399,-0.227,0.084,0.226,0.281,0.122,0.229,0.554,0.817,0.741,0.892,0.853,0.899
-0.442,-0.4,-0.4,-0.175,-0.198,-0.011,0.033,0.33,0.326,0.559,0.276,0.502,0.897,0.695,0.999,1.432
-0.439,-0.43,-0.181,-0.348,-0.257,0.312,0.093,0.073,0.359,0.395,0.823,0.449,0.64,0.738,0.979,1.054
-0.447,-0.472,-0.264,-0.417,-0.342,0.15,0.553,-0.006,0.005,0.345,0.72,0.687,0.698,0.623,0.636,0.868
-0.468,-0.282,-0.371,-0.155,-0.224,-0.074,0.154,0.308,0.372,0.404,0.649,0.536,0.586,0.673,0.673,1.245
-0.476,-0.37,-0.419,-0.078,-0.066,0.017,-0.11,0.452,0.371,0.5,0.496,0.388,0.868,0.796,0.772,1.349
-0.459,-0.38,-0.18,-0.26,-0.068,-0.057,-0.007,0.031,0.147,0.641,0.702,0.826,0.659,0.745,0.957,0.877
-0.475,-0.47,-0.197,-0.246,-0.049,0.042,-0.101,0.248,0.161,0.445,0.297,0.653,0.53,0.492,1.003,0.794
-0.467,-0.447,-0.244,-0.223,0.088,-0.028,0.162,0.15,0.236,0.429,0.51,0.688,1.01,0.96,0.971,0.423
-0.44,-0.453,-0.446,-0.218,-0.079,-0.088,-0.013,0.534,0.303,0.476,0.522,0.598,1.031,0.719,1.201,1.445
-0.467,-0.417,-0.263,-0.162,-0.26,0.012,0.141,0.088,0.371,0.407,0.344,0.372,0.705,0.718,0.443,0.946
-0.455,-0.464,-0.168,-0.283,-0.161,-0.009,0.033,0.127,0.19,0.365,0.663,0.741,0.657,0.951,0.551,1.188
-0.476,-0.377,-0.422,-0.238,-0.107,-0.068,0.059,0.223,0.149,0.199,0.103,0.315,0.692,0.655,0.719,1.235
-0.472,-0.39,-0.258,-0.223,-0.123,-0.114,0.165,0.128,0.395,0.65,0.377,0.476,0.913,0.584,0.891,0.946
-0.463,-0.443,-0.201,-0.171,-0.026,-0.093,0.124,0.203,0.184,0.138,0.571,0.419,0.836,0.622,0.82,0.927
-0.329,-0.356,-0.191,-0.287,-0.126,0.048,0.21,0.255,0.133,0.429,0.523,0.747,0.705,0.847,0.867,0.928
-0.477,-0.455,-0.331,-0.304,-0.116,0.045,0.279,0.22,0.301,0.126,0.749,0.445,0.505,0.701,0.691,1.231
-0.462,-0.417,-0.199,-0.191,-0.158,0.026,0.279,0.201,0.208,0.378,0.523,0.87,0.935,0.619,1.022,1.286
-0.45,-0.421,-0.297,-0.232,-0.019,-0.09,0.156,0.207,0.288,0.41,0.611,0.491,0.415,0.825,0.734,1.109
-0.462,-0.467,-0.358,-0.154,0.031,-0.095,0.063,0.166,0.133,0.284,0.382,0.652,0.744,0.888,0.904,1.149
-0.375,-0.371,-0.382,-0.257,0.065,-0.115,0.135,0.205,0.396,0.399,0.371,0.241,0.61,0.86,0.864,0.852
-0.416,-0.348,-0.353,-0.434,-0.011,-0.164,0.004,0.317,0.52,0.393,0.477,0.483,0.759,0.59,0.966,1.13
-0.459,-0.429,-0.383,-0.36,0.017,0.141,0.177,0.129,0.176,0.255,0.579,0.94,0.96,0.8,1.086,1.029
-0.439,-0.458,-0.419,-0.291,-0.065,-0.008,0.215,-0.034,0.24,0.025,0.173,0.463,0.617,0.532,1.158,1.226
-0.454,-0.329,-0.218,-0.356,-0.049,0.026,-0.032,0.241,0.273,0.319,0.576,0.809,0.592,1.081,0.717,0.77
-0.453,-0.398,-0.382,-0.312,-0.118,0.046,0.113,0.252,0.268,0.473,0.485,0.669,0.702,0.563,0.773,1.019
-0.453,-0.439,-0.271,-0.21,-0.327,-0.041,-0.135,0.183,0.187,0.348,0.617,0.294,0.852,1.124,0.525,1.092
-0.471,-0.461,-0.465,-0.296,-0.077,0.026,0.105,0.335,0.503,0.281,0.636,0.636,0.491,0.613,1.182,0.998
-0.462,-0.477,-0.435,-0.053,0.001,-0.078,0.012,0.087,0.397,0.318,0.495,0.721,0.468,0.519,1.009,1.205
-0.475,-0.452,-0.277,-0.136,-0.196,-0.068,-0.109,0.299,0.348,0.148,0.399,0.51,0.913,0.842,0.877,0.966
-0.466,-0.246,-0.284,-0.249,-0.122,-0.075,0.083,0.208,0.395,0.199,0.482,0.347,0.932,0.97,0.519,1.038
-0.406,-0.408,-0.243,-0.11,-0.156,-0.165,0.132,0.179,0.177,0.556,0.706,0.429,0.591,0.778,0.89,1.176
-0.439,-0.416,-0.285,-0.443,-0.251,-0.039,0.119,0.089,0.291,0.392,0.548,0.65,0.748,0.697,1.001,0.902
-0.479,-0.449,-0.261,-0.01,-0.147,0.147,0.16,0.163,0.109,0.482,0.499,0.68,0.522,0.857,0.619,0.73
-0.47,-0.358,-0.406,-0.43,-0.122,-0.041,0.198,0.248,0.12,0.462,0.428,0.278,0.698,0.904,0.774,0.732
-0.48,-0.373,-0.127,-0.31,-0.017,-0.109,0.013,0.083,0.28,0.175,0.58,0.993,0.698,0.628,0.629,1.22
-0.449,-0.44,-0.323,-0.237,-0.083,-0.074,-0.049,0.391,0.272,0.405,0.639,0.567,0.664,1.04,0.858,1.035
-0.47,-0.475,-0.308,-0.081,-0.132,-0.143,-0.041,0.243,0.29,0.32,0.823,0.619,0.615,0.789,1.073,1.097
-0.473,-0.439,-0.343,-0.165,-0.039,0.078,-0.005,0.298,0.253,0.38,0.404,0.724,0.809,0.833,0.651,1.12
-0.309,-0.39,-0.441,-0.323,-0.078,0.313,0.091,0.356,0.197,0.379,0.289,0.698,0.863,0.58,1.049,1.025
-0.427,-0.455,-0.391,-0.111,-0.032,-0.139,0.162,0.159,0.605,0.464,0.511,0.387,0.308,0.748,0.866,1.077
-0.46,-0.437,-0.308,-0.086,-0.097,-0.182,0.104,0.33,0.114,0.286,0.411,0.439,0.776,0.844,0.921,0.883
-0.458,-0.387,-0.24,-0.461,-0.196,0.125,-0.004,0.135,0.596,0.684,0.131,0.518,0.944,0.797,0.68,1.35
-0.409,-0.433,-0.275,-0.144,-0.279,-0.181,0.066,0.057,0.394,0.125,0.465,0.589,1.138,0.818,0.806,1.045
