-0.369,-0.541,-0.239,-0.162,-0.067,0.038,0.036,0.126,0.287,0.317,0.392,0.658,0.256,0.445,0.863,0.669
-0.277,-0.291,-0.324,-0.227,-0.124,0.025,0.144,-0.016,0.135,0.161,0.389,0.514,0.399,0.673,0.745,0.813
-0.523,-0.261,-0.276,-0.136,-0.019,0.013,0.03,0.085,0.332,0.364,0.296,0.49,0.47,0.358,0.474,0.708
-0.406,-0.26,-0.145,-0.122,0.005,0.013,0.153,0.326,0.152,0.148,0.541,0.494,0.525,0.382,0.218,0.766
-0.369,-0.193,-0.225,-0.108,-0.044,-0.031,0.094,0.113,0.266,0.288,0.377,0.268,0.527,0.601,0.48,0.581
-0.523,-0.279,-0.135,-0.055,-0.08,0.002,0.027,0.095,0.157,0.285,0.593,0.569,0.631,0.69,0.542,0.915
-0.25,-0.485,-0.274,-0.342,0.022,0.055,0.013,0.001,0.017,0.46,0.218,0.484,0.529,0.494,0.374,0.721
-0.324,-0.28,-0.132,-0.173,-0.009,-0.009,0.017,0.095,0.257,0.277,0.447,0.283,0.443,1.026,0.941,0.579
-0.317,-0.274,-0.459,-0.092,-0.048,-0.004,0.074,0.141,0.224,0.293,0.189,0.347,0.376,0.599,0.718,0.523
-0.413,-0.182,-0.434,-0.117,-0.166,0.057,-0.016,0.106,0.118,0.211,0.281,0.119,0.402,0.474,0.62,0.751
-0.357,-0.324,-0.205,-0.095,-0.031,-0.25,0.066,0.13,0.113,0.322,0.497,0.556,0.571,0.748,0.991,0.984
-0.425,-0.188,-0.318,-0.063,-0.073,0.032,0.038,0.089,0.111,0.193,0.47,0.488,0.576,0.564,0.751,0.839
-0.542,-0.201,-0.162,-0.101,-0.25,-0.004,0.052,0.223,0.137,0.332,0.403,0.443,0.696,0.473,0.851,0.816
-0.371,-0.379,-0.196,-0.123,-0.004,-0.019,-0.031,0.085,0.063,0.321,0.32,0.266,0.365,0.591,0.75,0.747
-0.258,-0.243,-0.251,-0.081,0.004,-0.04,-0.239,0.133,0.235,0.128,0.227,0.436,0.369,0.648,0.676,0.79
-0.448,-0.345,-0.383,-0.163,0.016,0.008,-0.047,0.096,0.177,0.359,0.383,0.31,0.453,0.426,0.668,0.849
-0.344,-0.264,-0.131,-0.198,-0.064,-0.07,0.01,0.017,0.072,0.423,0.196,0.644,0.373,0.43,0.749,1.098
-0.306,-0.187,-0.099,-0.073,-0.069,0.057,0.118,0.018,0.246,0.171,0.552,0.356,0.273,0.611,0.705,0.768
-0.518,-0.272,-0.303,-0.115,0.022,-0.021,0.0,0.093,0.288,0.154,0.318,0.603,0.499,0.392,0.83,0.925
-0.39,-0.286,-0.252,-0.149,0.02,0.041,0.041,0.068,0.133,0.255,0.317,0.338,0.417,0.456,0.761,0.68
-0.452,-0.246,-0.273,-0.165,-0.049,0.084,0.166,0.061,0.037,0.337,0.472,0.776,0.662,0.789,0.624,0.657
