-0.445,-0.393,-0.458,-0.265,-0.151,-0.062,-0.171,0.072,0.154,0.101,0.118,0.176,0.865,0.572,0.851,1.599
-0.397,-0.45,0.732,-0.09,-0.069,-0.023,0.028,0.041,0.197,0.133,0.191,1.616,0.266,0.326,0.653,0.659
-0.447,-0.435,-0.305,-0.075,-0.144,0.164,0.06,-0.003,0.07,0.187,0.649,1.263,0.333,1.31,1.288,0.95
-0.293,-0.449,-0.168,-0.239,-0.098,-0.203,-0.085,0.017,0.087,0.065,0.169,0.17,0.491,1.194,0.234,1.322
-0.279,-0.342,-0.272,0.256,-0.095,-0.018,0.052,-0.004,0.084,1.059,0.132,0.685,0.803,0.132,0.545,0.365
-0.374,-0.335,-0.409,-0.291,-0.098,-0.039,0.061,0.086,0.78,0.221,0.289,1.609,0.45,0.776,0.558,0.845
-0.459,-0.463,-0.169,-0.325,-0.048,0.112,0.011,0.066,0.084,0.649,0.131,0.122,0.79,0.303,0.984,0.938
-0.443,-0.48,-0.412,-0.241,-0.158,-0.104,0.067,0.198,0.027,0.963,0.266,0.812,0.306,0.801,0.67,0.303
-0.458,-0.327,-0.292,-0.258,-0.208,0.023,-0.167,-0.015,0.113,0.08,0.512,1.146,0.248,0.489,1.025,0.698
-0.416,-0.439,-0.257,-0.273,-0.144,-0.102,-0.017,0.077,0.423,0.159,0.579,0.294,0.978,0.325,0.818,0.621
-0.474,-0.411,-0.343,-0.349,-0.102,-0.104,-0.021,0.074,0.12,0.096,0.165,0.274,0.524,0.897,0.18,0.324
-0.391,-0.479,-0.352,-0.183,-0.157,-0.09,-0.015,0.007,0.213,0.113,0.441,1.202,1.024,0.672,0.61,0.276
-0.352,-0.339,-0.351,-0.254,0.025,0.028,0.268,0.227,0.102,0.221,0.217,0.167,0.521,0.282,0.932,0.482
-0.435,-0.459,-0.128,-0.114,-0.194,-0.146,-0.043,0.075,0.114,0.07,0.623,0.214,1.6,0.509,0.748,0.692
-0.452,-0.439,-0.161,-0.342,-0.281,0.272,-0.223,0.018,0.042,0.091,0.156,1.191,0.756,0.656,0.331,3.365
-0.375,-0.329,-0.268,-0.342,-0.063,-0.043,-0.017,0.212,0.046,0.16,0.149,0.376,0.275,1.549,0.864,1.386
-0.402,-0.383,-0.366,-0.227,-0.027,-0.022,-0.036,0.062,0.54,0.187,0.096,0.176,0.393,1.027,0.398,1.416
-0.458,-0.365,-0.234,-0.248,-0.03,-0.071,0.073,0.064,0.167,0.144,0.432,0.921,0.197,1.645,0.516,0.595
-0.436,-0.377,-0.16,-0.319,-0.062,-0.049,0.028,0.1,0.23,0.228,0.212,0.185,0.227,0.715,1.335,1.491
-0.347,-0.361,-0.296,-0.158,-0.085,-0.072,-0.136,0.053,0.061,0.669,0.296,0.226,0.285,0.458,0.966,0.307
-0.471,-0.415,-0.279,-0.241,0.011,-0.032,-0.043,0.035,-0.029,0.12,0.597,0.285,0.804,0.193,0.248,0.335
-0.432,-0.396,-0.306,-0.18,-0.187,0.0,0.015,0.096,-0.081,0.157,0.206,0.206,0.242,0.627,1.206,1.407
-0.483,-0.339,-0.087,-0.279,-0.142,-0.109,-0.076,-0.0,0.047,0.089,0.669,0.272,1.4,1.195,0.381,0.612
-0.455,-0.393,-0.303,-0.289,-0.055,0.026,0.011,0.079,0.129,0.064,0.441,0.876,0.321,0.227,0.325,0.715
-0.438,-0.277,-0.243,-0.172,-0.14,0.017,0.432,0.031,0.162,0.158,0.219,0.253,0.8,0.586,1.039,0.559
-0.411,-0.408,-0.333,-0.265,-0.22,-0.052,-0.02,0.581,0.125,0.135,0.241,0.413,0.51,0.533,0.831,0.447
-0.435,-0.293,-0.358,-0.263,-0.171,-0.024,0.015,-0.016,0.136,0.183,0.458,0.835,0.406,0.222,0.234,0.532
-0.357,-0.34,-0.288,-0.282,-0.073,0.044,0.3,0.023,0.114,0.16,0.54,0.175,1.535,0.791,1.214,0.695
-0.357,-0.426,-0.425,-0.25,-0.1,0.271,0.288,0.781,0.02,0.677,0.186,0.162,1.586,0.537,0.661,0.442
-0.351,-0.382,-0.329,-0.347,-0.234,0.011,-0.086,0.161,-0.011,0.11,0.263,0.199,0.936,0.464,0.415,1.351
-0.417,-0.45,-0.312,-0.134,-0.062,-0.135,-0.026,-0.009,0.05,0.264,0.491,1.284,1.58,0.43,1.374,2.959
-0.448,-0.363,-0.14,-0.132,-0.125,-0.155,0.032,-0.092,0.108,0.155,1.013,0.685,0.42,0.325,2.409,1.214
-0.371,-0.393,-0.269,-0.246,-0.091,-0.01,-0.042,0.196,0.965,0.608,0.353,0.617,0.566,0.387,0.136,0.344
-0.436,-0.433,-0.246,-0.154,-0.159,-0.098,0.108,0.006,0.281,0.163,0.212,0.212,0.541,0.286,0.185,0.435
-0.407,-0.424,-0.249,-0.134,-0.236,-0.299,0.016,0.034,0.103,0.324,0.951,0.629,0.866,0.256,0.342,0.451
-0.384,-0.316,-0.262,-0.134,-0.119,-0.075,0.163,0.057,0.201,0.17,0.186,0.245,0.078,0.229,1.211,0.588
-0.43,-0.402,-0.402,-0.086,-0.2,-0.106,0.721,0.155,0.061,0.192,0.246,0.131,0.095,0.515,1.624,1.382
-0.435,-0.382,-0.253,-0.281,-0.324,-0.106,-0.056,0.01,0.087,0.441,0.288,0.142,0.53,0.281,0.181,1.348
-0.472,-0.24,-0.333,-0.198,-0.069,-0.095,-0.107,0.07,-0.007,0.17,0.159,0.194,0.292,0.646,1.217,0.722
-0.472,-0.459,-0.299,-0.258,-0.217,-0.13,-0.027,0.129,0.292,0.627,0.535,0.594,0.53,0.351,0.957,1.288
-0.398,-0.465,-0.213,-0.321,-0.126,-0.115,0.01,0.05,0.04,0.138,0.387,0.193,0.978,0.352,0.58,0.503
-0.401,-0.46,-0.306,-0.167,-0.272,0.336,0.018,-0.027,0.128,0.128,0.174,0.446,0.491,0.23,0.588,0.433
-0.439,-0.406,-0.25,-0.235,-0.07,0.086,-0.183,-0.008,0.0,1.002,0.116,0.17,0.947,0.599,0.489,0.916
-0.27,-0.432,-0.413,-0.125,-0.161,-0.072,0.006,0.019,0.043,0.112,0.605,0.972,0.323,0.363,0.518,0.971
-0.406,-0.399,-0.203,-0.237,-0.199,-0.094,-0.013,0.423,0.463,0.023,0.379,0.463,0.261,0.859,0.213,1.801
-0.367,-0.346,-0.372,-0.353,-0.231,-0.063,0.039,-0.027,0.405,0.076,1.249,0.218,0.377,0.239,3.632,0.328
-0.417,-0.444,-0.316,-0.075,-0.1,-0.096,-0.185,0.018,0.016,0.314,1.293,0.518,0.75,0.295,1.083,0.288
-0.446,-0.472,-0.318,-0.301,-0.064,0.303,0.062,0.048,0.142,0.166,0.168,0.464,0.81,0.54,0.466,0.794
-0.477,-0.426,-0.328,-0.305,-0.09,-0.036,0.047,0.058,1.41,0.251,0.448,0.615,0.218,0.464,0.756,0.608
-0.355,-0.427,-0.303,-0.277,-0.123,-0.122,0.082,0.09,0.115,0.184,0.21,0.52,0.183,0.438,2.443,1.123
-0.422,-0.338,-0.183,-0.277,-0.192,-0.036,0.044,0.055,0.163,0.604,0.228,0.187,0.633,2.229,0.47,0.877
-0.459,-0.407,-0.29,-0.167,-0.135,-0.084,0.18,0.185,0.126,0.445,0.069,1.522,1.047,0.362,1.538,0.646
-0.411,-0.46,-0.304,-0.202,-0.191,-0.144,-0.021,0.056,0.298,0.168,0.209,0.202,0.567,0.364,0.32,1.079
-0.362,-0.418,-0.409,-0.211,-0.107,0.08,0.073,0.164,0.144,0.137,0.468,1.21,0.978,0.658,1.427,1.109
-0.414,-0.459,-0.276,-0.302,0.2,-0.012,-0.107,0.107,0.597,0.22,0.424,1.31,1.144,0.116,0.394,0.363
-0.471,-0.442,-0.382,-0.166,-0.221,-0.2,-0.021,0.089,0.093,0.094,0.462,0.866,0.481,0.909,0.644,0.564
-0.464,-0.332,-0.208,-0.229,-0.105,0.016,-0.079,0.086,0.175,0.081,0.269,0.169,0.912,0.34,0.199,0.371
-0.461,-0.366,-0.308,-0.339,-0.035,-0.042,0.173,-0.035,0.16,0.219,0.392,0.7,1.394,1.139,1.125,0.633
-0.45,-0.416,-0.262,-0.345,-0.123,-0.172,0.098,0.007,0.043,0.199,0.17,0.662,0.239,0.261,1.343,0.843
-0.468,-0.465,-0.329,-0.148,-0.241,-0.113,0.046,0.047,0.146,0.086,0.857,1.632,0.443,0.696,0.554,0.85
-0.334,-0.416,-0.456,-0.04,-0.262,-0.063,0.06,0.098,0.183,0.068,0.53,1.271,0.17,0.35,0.386,0.656
-0.413,-0.328,-0.335,-0.152,-0.096,-0.013,-0.033,-0.154,0.105,0.31,0.119,0.351,0.696,0.368,0.357,1.509
-0.472,-0.359,-0.268,0.346,-0.239,-0.113,-0.05,0.696,0.067,0.531,0.175,0.532,0.444,1.178,0.854,0.515
-0.352,-0.371,-0.227,-0.181,-0.177,-0.043,-0.023,0.079,0.267,0.132,0.176,0.637,0.833,1.576,0.969,0.517
-0.422,-0.313,-0.381,-0.191,-0.137,-0.216,-0.028,0.039,0.046,0.212,0.204,0.76,0.79,0.514,2.086,0.471
-0.328,-0.332,-0.35,-0.237,-0.116,-0.18,0.042,0.04,0.161,0.187,0.983,0.424,0.609,0.817,0.694,0.594
-0.48,-0.431,-0.234,-0.24,-0.188,0.004,-0.043,0.013,0.12,1.006,0.309,0.238,0.24,0.708,0.312,0.319
-0.46,-0.454,-0.375,-0.216,-0.207,-0.046,-0.054,0.055,0.081,0.137,0.267,0.408,0.686,0.434,1.159,2.147
-0.267,-0.378,-0.191,-0.149,-0.063,-0.25,-0.009,0.252,0.187,1.055,0.42,0.098,0.751,0.488,0.437,1.068
-0.317,-0.364,-0.321,-0.265,-0.105,-0.101,-0.151,0.002,0.126,0.417,0.462,1.087,0.552,0.944,0.54,0.287
-0.44,-0.351,-0.295,-0.162,-0.228,0.048,0.107,0.065,0.736,0.183,0.377,0.192,0.398,0.3,4.152,0.664
-0.482,-0.369,-0.168,-0.26,-0.221,-0.013,0.102,0.085,0.155,0.04,0.298,0.205,1.058,0.345,0.76,0.928
-0.434,-0.401,-0.23,-0.186,-0.195,-0.088,0.103,-0.043,0.374,-0.057,1.481,1.104,0.599,0.421,0.364,0.419
-0.355,-0.359,-0.245,-0.254,-0.12,-0.06,-0.038,0.005,0.043,0.811,0.213,0.829,0.215,0.612,0.585,0.77
